Date,close,ret1,ret1_next,y,ret1_lag1,ret5,vol10,vol20
2006-05-23,86.75071716308594,-0.007610975759297478,0.007988679567199286,1,-0.0076317068121958265,-0.03201546992273974,0.007794492840051535,0.0074794954898245326
2006-05-24,87.44374084472656,0.007988679567199286,0.012364430045615604,1,-0.007610975759297478,-0.005360923583646593,0.008824179715507965,0.007796099021826469
2006-05-25,88.52493286132812,0.012364430045615604,0.005089225847486167,1,0.007988679567199286,0.01204337141831413,0.009927619975083365,0.008290416050546402
2006-05-26,88.97545623779297,0.005089225847486167,-0.017760041830904627,0,0.012364430045615604,0.010071185380797099,0.009416961194855612,0.008349801350503073
2006-05-30,87.39524841308594,-0.017760041830904627,0.011181773660047467,1,0.005089225847486167,-0.00023782935547367323,0.010778504106464743,0.00902332639306041
2006-05-31,88.37248229980469,0.011181773660047467,0.00956768439142408,1,-0.017760041830904627,0.018694544434369798,0.011634977473665542,0.009253372715267785
2006-06-01,89.21800231933594,0.00956768439142408,0.002097318090621414,1,0.011181773660047467,0.020290319895622133,0.010235299717348429,0.009554015842190726
2006-06-02,89.40512084960938,0.002097318090621414,-0.014573527619727744,0,0.00956768439142408,0.00994282582128636,0.009972105748608183,0.009523782251785325
2006-06-05,88.1021728515625,-0.014573527619727744,-0.002438661527185304,0,0.002097318090621414,-0.00981487955393634,0.011093018917794758,0.009706146094741248
2006-06-06,87.88732147216797,-0.002438661527185304,-0.007491514220977269,0,-0.014573527619727744,0.005630432638124461,0.010810296456116758,0.009704535679220864
2006-06-07,87.22891235351562,-0.007491514220977269,-0.0008738533899493861,0,-0.002438661527185304,-0.012940339758811925,0.01080028747423304,0.009726710202985496
2006-06-08,87.1526870727539,-0.0008738533899493861,-0.0031811362011093802,0,-0.007491514220977269,-0.023149086427531662,0.01048589558978535,0.009723195860427612
2006-06-09,86.87544250488281,-0.0031811362011093802,-0.010849712187771643,0,-0.0008738533899493861,-0.02829455763481148,0.009509287968090484,0.009466508043894043
2006-06-12,85.93286895751953,-0.010849712187771643,-0.011613907105967103,0,-0.0031811362011093802,-0.024622592426839285,0.009554811652296559,0.009344563691833032
2006-06-13,84.93485260009766,-0.011613907105967103,0.007752110674065671,1,-0.010849712187771643,-0.03359379740575319,0.008689234777781257,0.009529283002231026
2006-06-14,85.59327697753906,0.007752110674065671,0.021214680749828796,1,-0.011613907105967103,-0.018751069248092445,0.008124623679815575,0.009811429350593676
2006-06-15,87.40911102294922,0.021214680749828796,-0.007287407129004553,0,0.007752110674065671,0.0029422380285446526,0.010607458379683524,0.010304072972733565
2006-06-16,86.77212524414062,-0.007287407129004553,-0.00786176793633142,0,0.021214680749828796,-0.001189257375424413,0.010620228928905379,0.010371102784475292
2006-06-19,86.0899429321289,-0.00786176793633142,0.0033960532191608106,1,-0.007287407129004553,0.001827868387438869,0.009996703982870295,0.010347004689660228
2006-06-20,86.38230895996094,0.0033960532191608106,0.007414040007058587,1,-0.00786176793633142,0.017041959991128675,0.010154352185408687,0.010273958530394294
2006-06-21,87.02275085449219,0.007414040007058587,-0.004399607022327889,0,0.0033960532191608106,0.01670077285775884,0.010299393475921662,0.010279378443773293
2006-06-22,86.63988494873047,-0.004399607022327889,-0.00016053098683932454,0,0.007414040007058587,-0.008800296275943031,0.010385427895040595,0.01015830683530955
2006-06-23,86.6259765625,-0.00016053098683932454,0.004419758609999436,1,-0.004399607022327889,-0.0016842814582381793,0.010343973361698556,0.009705120157352061
2006-06-26,87.00884246826172,0.004419758609999436,-0.008640770339718218,0,-0.00016053098683932454,0.010673715242873971,0.009711388950144818,0.00968400296188411
2006-06-27,86.25701904296875,-0.008640770339718218,0.006779038871808307,1,0.004419758609999436,-0.001450411762555004,0.00930973748377042,0.009050918429643702
2006-06-28,86.84175872802734,0.006779038871808307,0.02020009096401565,1,-0.008640770339718218,-0.00207982538689766,0.009242957303984565,0.008798891511736894
2006-06-29,88.5959701538086,0.02020009096401565,7.879473506489099e-05,1,0.006779038871808307,0.02257719070420805,0.009004853578384112,0.009732284491894838
2006-06-30,88.60295104980469,7.879473506489099e-05,0.004085464971998576,1,0.02020009096401565,0.02282195902147577,0.008503873733209127,0.00971651456879882
2006-07-03,88.96493530273438,0.004085464971998576,-0.005712295164350456,0,7.879473506489099e-05,0.022481540714510473,0.00775124767618175,0.009164706092340217
2006-07-05,88.45674133300781,-0.005712295164350456,0.002912145225691276,1,0.004085464971998576,0.02550195119707621,0.008259449373454937,0.00924930472696676
2006-07-06,88.71434020996094,0.002912145225691276,-0.006512402943042672,0,-0.005712295164350456,0.02156314553460592,0.008076847128820147,0.009075206904511433
2006-07-07,88.1365966796875,-0.006512402943042672,0.0018950437317784008,1,0.002912145225691276,-0.005185038025133593,0.00828649326780218,0.009219117224244615
2006-07-10,88.30361938476562,0.0018950437317784008,0.00441467230544812,1,-0.006512402943042672,-0.003378348706137402,0.008259425271928574,0.009179283091740965
2006-07-11,88.69345092773438,0.00441467230544812,-0.010673941190658787,0,0.0018950437317784008,-0.0030515885171632506,0.00825925646875727,0.008780759368564664
2006-07-12,87.74674224853516,-0.010673941190658787,-0.016263516811071188,0,0.00441467230544812,-0.00802651187205472,0.00856818316457678,0.008708423028417182
2006-07-13,86.31967163085938,-0.016263516811071188,-0.003871190016839221,0,-0.010673941190658787,-0.026993026983395008,0.010036985006165974,0.009449224177396019
2006-07-14,85.98551177978516,-0.003871190016839221,-0.0014575486191885645,0,-0.016263516811071188,-0.02440626233526999,0.006902699703074659,0.008121611841434093
2006-07-17,85.86018371582031,-0.0014575486191885645,0.005108377867659053,1,-0.003871190016839221,-0.027670843912960374,0.006844283174268403,0.007979493959515804
2006-07-18,86.29878997802734,0.005108377867659053,0.013874111457027105,1,-0.0014575486191885645,-0.02699929842236215,0.0069703928609247704,0.007875903714536614
2006-07-19,87.49610900878906,0.013874111457027105,-0.00684199649642625,0,0.005108377867659053,-0.002856325298507323,0.008672581846326645,0.008432019112599843
2006-07-20,86.8974609375,-0.00684199649642625,-0.007050065040513309,0,0.013874111457027105,0.006693599451020882,0.008724884822176851,0.00843487183433352
2006-07-21,86.28482818603516,-0.007050065040513309,0.01823348018594939,1,-0.00684199649642625,0.0034810097661170936,0.00875715385228963,0.008527314374183744
2006-07-24,87.85810089111328,0.01823348018594939,0.0035656423900616296,1,-0.007050065040513309,0.023269425813316147,0.010855349865335777,0.009468475549808356
2006-07-25,88.17137145996094,0.0035656423900616296,0.001341980711266233,1,0.01823348018594939,0.021698815040284813,0.010816300244704901,0.009452960690978987
2006-07-26,88.2896957397461,0.001341980711266233,-0.0009458788122368444,0,0.0035656423900616296,0.00906996596702725,0.010215902010370424,0.009193439622497915
2006-07-27,88.20618438720703,-0.0009458788122368444,0.01002304140490029,1,0.001341980711266233,0.015060548784599392,0.008379021323903838,0.009108828887059505
2006-07-28,89.09027862548828,0.01002304140490029,-0.0010162503283095425,0,-0.0009458788122368444,0.03251383236696492,0.008413133763139062,0.008208963557688924
2006-07-31,88.99974060058594,-0.0010162503283095425,-0.004927403099120542,0,0.01002304140490029,0.01299413142207051,0.008384854136247889,0.008214238370876424
2006-08-01,88.56120300292969,-0.004927403099120542,0.006759796393730033,1,-0.0010162503283095425,0.0044212938566547955,0.008779450117538664,0.008240247113888832
2006-08-02,89.15985870361328,0.006759796393730033,0.0026542907582609576,1,-0.004927403099120542,0.009855770331706593,0.008022266676802984,0.008272617327268646
2006-08-03,89.39651489257812,0.0026542907582609576,-0.0017125842125116364,0,0.006759796393730033,0.013494864488705183,0.0074092210878516996,0.008268742756962117
2006-08-04,89.24341583251953,-0.0017125842125116364,-0.0023403665440088206,0,0.0026542907582609576,0.0017188991817502774,0.00678133090037525,0.008125498857649285
2006-08-07,89.03455352783203,-0.0023403665440088206,-0.003831126080629188,0,-0.0017125842125116364,0.00039115762597918824,0.004526110865196134,0.008146658149878668
2006-08-08,88.69345092773438,-0.003831126080629188,-0.00337455747104487,0,-0.0023403665440088206,0.001493294132423939,0.004722173637242345,0.008143771066548679
2006-08-09,88.39414978027344,-0.00337455747104487,0.003070948225608161,1,-0.003831126080629188,-0.008588045500220298,0.00487302668423185,0.00779483864100761
2006-08-10,88.66560363769531,0.003070948225608161,-0.002826380376227733,0,-0.00337455747104487,-0.008176059835901861,0.004939686679550151,0.0067486432283041945
2006-08-11,88.41500091552734,-0.002826380376227733,0.0007875754472168595,1,0.003070948225608161,-0.009282644655229766,0.003715674123283844,0.006709925178431869
2006-08-14,88.48463439941406,0.0007875754472168595,0.01195815641129605,1,-0.002826380376227733,-0.006176468647602795,0.003745215008808274,0.006678036397464412
2006-08-15,89.5427474975586,0.01195815641129605,0.008318119460519302,1,0.0007875754472168595,0.009575640150885745,0.005118915694793379,0.007037326645865437
2006-08-16,90.2875747680664,0.008318119460519302,0.0025442420015322487,1,0.01195815641129605,0.021420252273476992,0.005329262731484937,0.0066367906090245106
2006-08-17,90.51728820800781,0.0025442420015322487,0.005075907669760404,1,0.008318119460519302,0.020883910945656448,0.0053262002482098334,0.006333936032990141
2006-08-18,90.97674560546875,0.005075907669760404,-0.0042847065169335785,0,0.0025442420015322487,0.028974095610641015,0.005337918068107681,0.005986682658842875
2006-08-21,90.5869369506836,-0.0042847065169335785,-7.739983059629196e-05,0,0.005075907669760404,0.023758956179666946,0.005542571740560845,0.004929323953274635
2006-08-22,90.57992553710938,-7.739983059629196e-05,-0.0027659736473185648,0,-0.0042847065169335785,0.011583049085902353,0.005242017224358985,0.0049179069175786915
2006-08-23,90.32938385009766,-0.0027659736473185648,-0.0008482512114164065,0,-7.739983059629196e-05,0.00046306573344834234,0.005174244182825713,0.005003729472343156
2006-08-24,90.25276184082031,-0.0008482512114164065,0.0012342756861807302,1,-0.0027659736473185648,-0.0029223850208550672,0.005247180334698948,0.0050016198117221085
2006-08-25,90.3641586303711,0.0012342756861807302,0.004776426222059094,1,-0.0008482512114164065,-0.006733445684617201,0.0050017805452858225,0.004547332077426421
2006-08-28,90.7957763671875,0.004776426222059094,0.0011497561841304904,1,0.0012342756861807302,0.002305403224060809,0.005036075717483179,0.004614904926970164
2006-08-29,90.9001693725586,0.0011497561841304904,0.000612700509389219,1,0.004776426222059094,0.0035354835362280124,0.003814517524086505,0.004398416348681107
2006-08-30,90.95586395263672,0.000612700509389219,-0.00015299745415253696,0,0.0011497561841304904,0.0069355073159660385,0.0029722179761576253,0.004208473652460714
2006-08-31,90.94194793701172,-0.00015299745415253696,0.005970246669803725,1,0.000612700509389219,0.0076361773549593615,0.002912244661347563,0.004197407871935551
2006-09-01,91.48489379882812,0.005970246669803725,0.0019022428953188175,1,-0.00015299745415253696,0.012402430182981483,0.003078335300964549,0.004299352201395686
2006-09-05,91.65892028808594,0.0019022428953188175,-0.008809865357829127,0,0.005970246669803725,0.009506432517387031,0.002577046462352408,0.004216760444442761
2006-09-06,90.8514175415039,-0.008809865357829127,-0.004597047869273951,0,0.0019022428953188175,-0.0005363227746570942,0.004087420652033621,0.0046684526363716
2006-09-07,90.43376922607422,-0.004597047869273951,0.002847721759319244,1,-0.008809865357829127,-0.005740088696583268,0.004276989807209308,0.004739147468337381
2006-09-08,90.69129943847656,0.002847721759319244,0.0009982258063159222,1,-0.004597047869273951,-0.0027561373405896594,0.0043428485354317274,0.004734650707370766
2006-09-11,90.78182983398438,0.0009982258063159222,0.009815314889810578,1,0.002847721759319244,-0.007685027939036138,0.004339013654482251,0.0046423243629557425
2006-09-12,91.67288208007812,0.009815314889810578,0.004024468555765326,1,0.0009982258063159222,0.00015232333032400014,0.005117470402794678,0.005010873157542707
2006-09-13,92.04181671142578,0.004024468555765326,7.543037796842178e-05,1,0.009815314889810578,0.013102703316412834,0.0052083984463233216,0.004445085859925058
2006-09-14,92.04875946044922,7.543037796842178e-05,0.00234744838692702,1,0.004024468555765326,0.0178582652055308,0.005218591286424838,0.004140265975379717
2006-09-15,92.26483917236328,0.00234744838692702,0.001364056918284895,1,7.543037796842178e-05,0.017350503781834004,0.005206056208027044,0.004136571295950152
2006-09-18,92.39069366455078,0.001364056918284895,-0.0024973094178920574,0,0.00234744838692702,0.017722311100234256,0.004960382961119412,0.004024149187456718
2006-09-19,92.15996551513672,-0.0024973094178920574,0.005310527483918914,1,0.001364056918284895,0.005313277209209044,0.005065152806951794,0.003924382128673486
2006-09-20,92.64938354492188,0.005310527483918914,-0.004829484162210296,0,-0.0024973094178920574,0.0066009869774841246,0.004025276501956692,0.004039283455913771
2006-09-21,92.20193481445312,-0.004829484162210296,-0.003033489525772759,0,0.005310527483918914,0.001664067553998061,0.004067849606696394,0.004168533896381251
2006-09-22,91.9222412109375,-0.003033489525772759,0.007682327459705984,1,-0.004829484162210296,-0.0037132017407601747,0.004339043919573293,0.004248360022704384
2006-09-25,92.62841796875,0.007682327459705984,0.008303193017506372,1,-0.003033489525772759,0.0025730330054922756,0.004770885185788316,0.0045096625646707305
2006-09-26,93.39752960205078,0.008303193017506372,0.0011977812741768012,1,0.007682327459705984,0.01342843478723732,0.004513596362910312,0.0047189945902928005
2006-09-27,93.5093994140625,0.0011977812741768012,-0.00037368036980323094,0,0.008303193017506372,0.009282478050419485,0.004452100163094118,0.004718859820979504
2006-09-28,93.47445678710938,-0.00037368036980323094,-0.000822975470547993,0,0.0011977812741768012,0.013801467129915146,0.004471322845383467,0.004732947238974686
2006-09-29,93.39752960205078,-0.000822975470547993,-0.0037435668166799774,0,-0.00037368036980323094,0.01604930832493401,0.004520402251366454,0.004746699133159594
2006-10-02,93.04788970947266,-0.0037435668166799774,0.0021043831435179072,1,-0.000822975470547993,0.004528542642973532,0.004784429721317523,0.004745360295760893
2006-10-03,93.24369812011719,0.0021043831435179072,0.011697859157667745,1,-0.0037435668166799774,-0.0016470615720677317,0.004660364003953879,0.004747915888482248
2006-10-04,94.3344497680664,0.011697859157667745,0.0019269519729907536,1,0.0021043831435179072,0.00882318097617718,0.005626935262815398,0.004762245919759718
2006-10-05,94.51622772216797,0.0019269519729907536,-0.0012578671181201484,0,0.011697859157667745,0.01114497982514373,0.005123110096640255,0.004511072597783464
2006-10-06,94.3973388671875,-0.0012578671181201484,0.0005926687210575654,1,0.0019269519729907536,0.010704879126854028,0.004937665084373073,0.004573968095757115
2006-10-09,94.45328521728516,0.0005926687210575654,0.0013324522476689804,1,-0.0012578671181201484,0.015104001952119805,0.0046381366951354875,0.004579606104634055
2006-10-10,94.57913970947266,0.0013324522476689804,-0.00118289764265056,0,0.0005926687210575654,0.014322057321612736,0.004068085893865285,0.004193687022913096
2006-10-11,94.4672622680664,-0.00118289764265056,0.008659658167052386,1,0.0013324522476689804,0.0014078896980533884,0.004141480339380654,0.0041949343811518445
2006-10-12,95.28531646728516,0.008659658167052386,0.0025685316084560483,1,-0.00118289764265056,0.008137107919477415,0.0047433715976872865,0.004490728421826198
2006-10-13,95.53005981445312,0.0025685316084560483,0.001536659565176679,1,0.008659658167052386,0.011999500842490018,0.004644832993862099,0.004492576954575571
2006-10-16,95.6768569946289,0.001536659565176679,-0.0031420454450308277,0,0.0025685316084560483,0.012954253253647963,0.004160113701266427,0.004491962376440897
2006-10-17,95.37623596191406,-0.0031420454450308277,0.0013194781857739368,1,0.001536659565176679,0.008427823036770254,0.004568099158245626,0.004526294828252615
2006-10-18,95.50208282470703,0.0013194781857739368,0.0016102864044198473,1,-0.0031420454450308277,0.010954276982264588,0.003146815241349032,0.004447248352122433
2006-10-19,95.65586853027344,0.0016102864044198473,0.00021941637954836501,1,0.0013194781857739368,0.0038888684713085375,0.0031406697356413066,0.0041884142805891054
2006-10-20,95.6768569946289,0.00021941637954836501,0.00460434093956108,1,0.0016102864044198473,0.001536659565176679,0.0030453159781377538,0.0040497084655890395
2006-10-23,96.11738586425781,0.00460434093956108,0.0029823076101231916,1,0.00021941637954836501,0.00460434093956108,0.003194821814277951,0.003877689545438694
2006-10-24,96.40403747558594,0.0029823076101231916,0.003408629560133214,1,0.00460434093956108,0.010776285133356378,0.003213261957835043,0.0035835591299799106
2006-10-25,96.7326431274414,0.003408629560133214,0.0031079094066295276,1,0.0029823076101231916,0.012885167174762513,0.0030446234147786014,0.0036048113648393535
